,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
62270,4,4,423.91,0,1,Rural,0,Multichannel,1,0,0.0,1
62271,10,4,467.43,0,1,Urban,0,Multichannel,0,0,0.0,0
62272,7,1,29.99,0,1,Surburban,1,Web,0,0,0.0,1
62273,2,4,352.85,0,1,Surburban,1,Web,0,0,0.0,1
62274,4,4,366.87,0,1,Surburban,1,Multichannel,0,0,0.0,0
62275,7,2,152.21,1,0,Rural,0,Phone,0,0,0.0,1
62276,8,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
62277,12,1,83.09,1,0,Urban,0,Phone,0,0,0.0,1
62278,2,1,29.99,0,1,Urban,1,Web,0,0,0.0,1
62279,1,2,108.4,1,0,Urban,0,Phone,0,0,0.0,0
62280,6,1,29.99,1,0,Urban,1,Web,0,0,0.0,1
62281,7,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
62282,10,1,40.9,0,1,Urban,0,Web,0,0,0.0,0
62283,1,5,507.14,1,0,Urban,1,Multichannel,0,0,0.0,1
62284,4,4,358.92,0,1,Urban,1,Web,0,0,0.0,1
62285,2,3,321.82,0,1,Urban,0,Web,0,0,0.0,1
62286,6,2,132.59,1,0,Urban,0,Web,0,0,0.0,1
62287,11,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
62288,3,5,503.69,0,1,Surburban,1,Multichannel,0,0,0.0,1
62289,1,2,130.98,1,0,Rural,1,Phone,0,0,0.0,1
62290,6,2,102.13,0,1,Urban,1,Web,0,0,0.0,1
62292,10,1,60.98,0,1,Surburban,0,Web,0,0,0.0,1
62293,3,4,441.84,1,0,Surburban,1,Multichannel,0,0,0.0,0
62297,3,3,326.59,1,0,Rural,0,Phone,1,0,0.0,1
62298,10,2,153.89,0,1,Urban,0,Phone,0,0,0.0,1
62300,7,2,161.88,1,0,Surburban,0,Phone,1,0,0.0,0
62302,10,1,51.24,1,0,Surburban,0,Web,0,0,0.0,0
62303,11,1,67.7,0,1,Surburban,1,Phone,0,0,0.0,0
62304,10,2,121.45,1,0,Rural,1,Web,0,0,0.0,0
62309,12,5,540.25,0,1,Urban,1,Phone,0,0,0.0,0
62310,8,1,71.31,0,1,Urban,1,Web,0,0,0.0,1
62311,10,1,67.74,0,1,Urban,0,Phone,0,0,0.0,1
62313,4,2,144.34,1,0,Surburban,0,Web,0,0,0.0,0
62314,5,2,112.05,0,1,Rural,1,Phone,0,0,0.0,0
62315,10,3,338.08,1,1,Rural,1,Web,0,0,0.0,1
62317,2,1,54.94,1,0,Surburban,0,Phone,0,0,0.0,1
62318,11,3,316.04,0,1,Urban,0,Web,0,0,0.0,0
62319,4,7,1143.66,1,0,Urban,1,Phone,0,0,0.0,0
62320,3,1,29.99,1,0,Urban,0,Phone,0,0,0.0,1
62321,12,1,84.34,1,0,Surburban,0,Phone,0,0,0.0,1
62322,5,1,76.57,1,0,Surburban,1,Phone,0,0,0.0,0
62323,11,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
62325,10,5,634.17,0,1,Surburban,1,Phone,0,0,0.0,0
62326,2,1,33.76,1,0,Surburban,0,Web,0,0,0.0,0
62327,1,1,48.19,1,0,Surburban,0,Web,0,0,0.0,1
62328,2,1,29.99,0,1,Rural,1,Phone,0,0,0.0,0
62330,3,3,336.93,1,1,Urban,0,Multichannel,1,0,0.0,1
62333,5,2,145.08,0,1,Urban,1,Phone,0,0,0.0,1
62334,7,2,160.18,1,0,Surburban,0,Web,0,0,0.0,0
62335,5,5,597.6,1,1,Urban,1,Web,0,0,0.0,0
62337,8,2,143.2,0,1,Urban,1,Web,0,0,0.0,0
62338,10,2,179.24,1,0,Surburban,1,Web,0,0,0.0,1
62339,3,1,93.28,0,1,Urban,0,Web,0,0,0.0,1
62340,4,4,421.05,1,1,Surburban,0,Web,0,0,0.0,0
62341,10,4,403.51,1,0,Urban,0,Web,0,0,0.0,0
62343,11,1,53.32,1,0,Surburban,0,Web,0,0,0.0,1
62344,12,1,29.99,1,0,Urban,1,Web,0,0,0.0,1
62347,7,3,217.07,1,0,Urban,0,Web,0,0,0.0,0
62348,8,4,472.32,1,1,Rural,0,Multichannel,0,0,0.0,0
62349,4,5,740.62,1,1,Urban,1,Multichannel,0,0,0.0,0
62350,10,1,31.1,0,1,Rural,1,Web,0,0,0.0,1
62353,2,2,136.51,0,1,Surburban,1,Phone,0,0,0.0,1
62354,1,6,948.48,1,1,Rural,1,Phone,1,0,0.0,0
62355,4,3,320.4,1,1,Urban,1,Phone,0,0,0.0,0
62356,5,1,71.99,1,0,Urban,1,Web,0,0,0.0,0
62357,9,1,54.31,1,0,Surburban,0,Web,0,0,0.0,0
62358,11,2,103.1,1,0,Rural,0,Phone,0,0,0.0,1
62359,2,2,146.63,0,1,Surburban,0,Phone,0,0,0.0,1
62361,10,2,124.32,0,1,Rural,0,Web,0,0,0.0,0
62363,4,4,406.96,0,1,Urban,0,Multichannel,0,0,0.0,1
62366,2,4,438.9,1,0,Surburban,1,Web,1,0,0.0,0
62367,1,2,126.52,1,0,Rural,0,Phone,0,0,0.0,0
62370,10,2,125.01,1,0,Urban,0,Phone,0,0,0.0,1
62371,5,1,88.45,0,1,Surburban,0,Phone,0,0,0.0,1
62372,2,1,45.07,1,0,Rural,1,Phone,0,0,0.0,0
62373,4,3,239.93,0,1,Urban,0,Phone,0,0,0.0,0
62376,1,1,75.68,0,1,Surburban,1,Phone,1,0,0.0,0
62377,1,4,414.68,1,0,Surburban,0,Phone,0,0,0.0,1
62379,3,1,72.81,1,0,Surburban,0,Web,0,0,0.0,1
62382,7,1,29.99,1,0,Rural,0,Phone,0,0,0.0,1
62384,11,4,379.9,1,0,Urban,0,Phone,0,0,0.0,0
62387,5,3,217.41,0,1,Urban,1,Phone,0,0,0.0,0
62389,10,3,247.28,0,1,Rural,0,Multichannel,0,0,0.0,1
62390,6,2,135.12,0,1,Surburban,0,Phone,0,0,0.0,1
62392,8,2,123.83,1,0,Surburban,0,Web,1,0,0.0,0
62393,4,6,919.07,1,1,Urban,1,Multichannel,1,0,0.0,1
62394,6,3,322.57,0,1,Surburban,0,Phone,0,0,0.0,0
62395,4,1,98.32,1,0,Surburban,0,Phone,0,0,0.0,1
62396,7,1,63.93,1,0,Urban,0,Web,0,0,0.0,0
62397,2,6,886.51,0,1,Urban,1,Phone,0,0,0.0,0
62400,1,3,308.04,1,0,Surburban,0,Multichannel,0,0,0.0,0
62401,11,3,270.84,0,1,Surburban,0,Phone,0,0,0.0,1
62402,7,4,464.13,1,0,Surburban,1,Multichannel,0,0,0.0,0
62404,10,1,68.28,1,0,Surburban,0,Web,0,0,0.0,0
62406,10,4,483.3,1,1,Urban,0,Web,0,0,0.0,1
62407,3,2,172.59,0,1,Surburban,0,Web,0,0,0.0,1
62408,9,1,49.14,1,0,Urban,1,Phone,0,0,0.0,0
62409,1,6,762.05,1,0,Surburban,1,Web,0,0,0.0,0
62411,2,1,29.99,0,1,Surburban,1,Web,0,0,0.0,1
62412,3,5,586.97,1,0,Urban,1,Web,0,0,0.0,1
62414,3,6,762.14,1,0,Urban,1,Multichannel,1,0,0.0,0
62417,11,2,183.58,1,0,Urban,1,Web,1,0,0.0,1
62419,6,2,179.01,1,0,Urban,0,Phone,1,1,230.46,1
62420,1,1,98.53,1,0,Surburban,1,Phone,0,0,0.0,0
62421,3,2,133.03,0,1,Surburban,1,Phone,0,0,0.0,0
62422,2,4,367.73,0,1,Surburban,1,Multichannel,0,0,0.0,1
62425,1,2,102.23,0,1,Surburban,0,Web,0,0,0.0,0
62426,11,5,629.59,1,0,Urban,1,Multichannel,0,0,0.0,0
62427,1,1,62.09,1,0,Surburban,1,Phone,0,0,0.0,1
62428,11,2,157.62,1,0,Rural,0,Web,0,0,0.0,1
62429,4,3,206.12,0,1,Surburban,0,Web,0,0,0.0,1
62430,11,5,711.48,1,0,Surburban,1,Multichannel,0,0,0.0,0
62432,9,3,215.03,1,0,Surburban,0,Web,0,0,0.0,0
62433,3,1,97.79,0,1,Urban,1,Phone,0,0,0.0,1
62435,4,2,172.88,0,1,Urban,1,Web,0,0,0.0,0
62436,10,3,214.04,1,0,Urban,1,Phone,0,0,0.0,0
62437,1,7,1138.56,1,1,Rural,1,Multichannel,0,0,0.0,1
62438,9,3,336.95,0,1,Urban,0,Multichannel,0,0,0.0,0
62439,5,2,199.01,0,1,Rural,0,Web,0,0,0.0,0
62442,3,4,484.15,0,1,Urban,0,Phone,0,0,0.0,1
62443,2,1,78.8,0,1,Surburban,1,Phone,0,0,0.0,1
62445,7,3,229.55,0,1,Urban,0,Multichannel,0,0,0.0,0
62446,6,1,29.99,0,1,Surburban,1,Web,0,0,0.0,1
62447,4,4,415.16,1,1,Surburban,1,Phone,1,0,0.0,1
62448,1,4,350.87,1,1,Surburban,0,Phone,0,0,0.0,0
62450,4,1,59.19,1,0,Surburban,0,Phone,0,0,0.0,0
62451,10,2,163.28,1,0,Surburban,0,Phone,0,0,0.0,0
62457,1,4,448.39,0,1,Urban,1,Multichannel,0,0,0.0,0
62462,9,1,33.08,0,1,Urban,0,Web,0,0,0.0,0
62463,4,2,169.27,0,1,Urban,1,Web,0,0,0.0,0
62464,1,5,553.59,1,0,Urban,1,Web,1,0,0.0,0
62466,7,1,29.99,1,0,Urban,0,Phone,0,0,0.0,0
62467,9,3,257.45,0,1,Urban,0,Web,0,0,0.0,1
62469,4,3,315.1,0,1,Surburban,0,Phone,0,0,0.0,0
62470,11,4,423.36,1,0,Surburban,0,Phone,0,0,0.0,0
62473,11,2,161.4,1,0,Urban,0,Phone,0,0,0.0,0
62474,4,3,284.92,0,1,Urban,0,Phone,0,0,0.0,1
62478,11,2,144.12,1,0,Urban,1,Phone,0,0,0.0,1
62479,9,5,557.08,0,1,Rural,1,Phone,0,0,0.0,0
62480,3,2,198.1,0,1,Urban,0,Web,0,0,0.0,0
62481,5,1,83.4,0,1,Urban,0,Phone,0,0,0.0,0
62482,4,5,576.66,1,0,Urban,1,Phone,0,0,0.0,0
62483,7,2,101.78,1,0,Surburban,0,Phone,0,0,0.0,0
62484,1,2,161.05,1,0,Urban,0,Web,0,0,0.0,1
62485,10,2,175.79,0,1,Surburban,0,Web,0,0,0.0,1
62486,8,1,29.99,1,0,Urban,0,Phone,1,0,0.0,1
62488,11,3,273.53,0,1,Rural,0,Web,0,0,0.0,1
62489,7,1,29.99,1,0,Urban,0,Web,0,0,0.0,0
62490,1,5,744.74,1,1,Urban,1,Phone,0,0,0.0,0
62491,9,2,142.63,1,0,Urban,1,Phone,0,0,0.0,0
62492,1,1,55.71,0,1,Urban,0,Web,0,0,0.0,0
62493,4,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
62495,7,1,67.21,0,1,Surburban,0,Web,0,0,0.0,1
62497,9,2,148.61,1,0,Rural,1,Phone,0,0,0.0,0
62501,9,2,153.11,0,1,Surburban,0,Phone,0,0,0.0,1
62502,8,1,36.97,0,1,Surburban,1,Web,0,0,0.0,0
62504,5,1,76.41,0,1,Urban,1,Web,0,0,0.0,0
62505,3,1,98.21,0,1,Urban,0,Phone,0,0,0.0,0
62507,1,4,351.73,0,1,Rural,1,Phone,0,0,0.0,1
62508,2,2,123.13,1,0,Urban,1,Web,0,0,0.0,1
62510,5,1,81.02,1,0,Surburban,0,Phone,0,0,0.0,0
62513,11,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
62514,2,1,68.82,1,0,Surburban,0,Web,0,0,0.0,0
62515,4,4,463.26,0,1,Urban,0,Web,1,0,0.0,0
62517,3,2,139.6,1,0,Rural,1,Web,0,0,0.0,1
62519,6,4,478.39,1,0,Surburban,0,Multichannel,0,0,0.0,1
62521,4,3,252.22,1,0,Surburban,0,Web,0,0,0.0,0
62522,8,2,135.01,1,0,Surburban,1,Web,0,0,0.0,0
62524,9,1,46.84,1,0,Surburban,1,Phone,0,0,0.0,1
62526,1,6,833.79,1,1,Urban,1,Web,0,0,0.0,0
62527,2,2,153.94,0,1,Urban,0,Phone,0,0,0.0,0
62528,8,2,146.86,0,1,Surburban,1,Phone,0,0,0.0,1
62529,10,1,72.16,1,0,Urban,1,Phone,0,0,0.0,0
62531,2,1,72.86,1,0,Urban,1,Phone,0,0,0.0,0
62532,9,3,273.42,1,1,Urban,0,Web,0,0,0.0,0
62533,1,5,535.32,1,0,Urban,1,Multichannel,0,0,0.0,1
62534,5,2,135.48,1,0,Surburban,1,Web,0,0,0.0,1
62535,3,1,91.42,0,1,Surburban,1,Web,0,0,0.0,0
62538,10,1,77.91,0,1,Surburban,0,Web,0,0,0.0,1
62539,6,5,510.81,0,1,Urban,1,Multichannel,0,0,0.0,0
62540,1,1,92.89,0,1,Surburban,1,Phone,1,0,0.0,0
62542,1,7,1121.22,1,1,Urban,1,Multichannel,0,0,0.0,1
62543,10,1,74.14,1,0,Urban,1,Web,0,0,0.0,1
62546,5,3,298.85,0,1,Rural,0,Phone,0,0,0.0,0
62547,4,4,371.5,0,1,Surburban,1,Phone,1,0,0.0,1
62548,9,1,29.99,1,0,Urban,1,Phone,0,0,0.0,0
62549,3,3,294.76,0,1,Rural,0,Web,0,0,0.0,0
62550,9,3,270.61,1,1,Surburban,0,Phone,0,0,0.0,0
62551,2,5,559.63,1,0,Urban,1,Multichannel,0,0,0.0,0
62553,1,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
62556,5,5,623.74,0,1,Surburban,1,Phone,0,0,0.0,1
62558,3,1,94.22,1,0,Urban,0,Phone,0,0,0.0,1
62559,11,6,863.64,1,0,Surburban,1,Multichannel,0,0,0.0,0
62562,5,3,289.18,1,0,Urban,1,Phone,0,0,0.0,0
62563,10,1,29.99,0,1,Urban,0,Phone,0,0,0.0,0
62567,10,1,67.7,1,0,Surburban,1,Web,0,0,0.0,0
62568,6,1,75.48,0,1,Urban,0,Web,0,0,0.0,1
62569,3,1,91.19,1,0,Surburban,1,Phone,0,0,0.0,0
62570,3,3,276.21,0,1,Urban,0,Phone,0,0,0.0,1
62572,3,6,795.06,0,1,Surburban,1,Multichannel,1,0,0.0,0
62573,7,3,205.26,1,1,Surburban,1,Web,0,0,0.0,1
62574,8,1,88.5,0,1,Surburban,0,Phone,0,0,0.0,1
62575,6,2,142.63,1,0,Surburban,1,Phone,0,0,0.0,0
62577,1,2,187.98,1,0,Surburban,0,Web,0,0,0.0,1
62578,3,1,92.07,1,0,Surburban,0,Phone,0,0,0.0,0
62579,2,5,639.69,1,1,Urban,1,Web,1,0,0.0,0
62581,5,3,293.41,1,0,Urban,1,Phone,0,0,0.0,1
62582,10,1,79.06,1,0,Surburban,1,Phone,0,0,0.0,0
62585,1,2,152.37,0,1,Urban,0,Web,0,0,0.0,0
62588,6,5,645.45,0,1,Surburban,1,Web,0,0,0.0,1
62589,7,3,271.1,1,0,Surburban,1,Web,0,0,0.0,1
62590,6,3,272.95,1,0,Urban,0,Multichannel,0,0,0.0,1
62591,6,2,145.62,1,0,Urban,0,Web,0,0,0.0,0
62592,2,2,157.14,0,1,Urban,0,Web,0,0,0.0,0
62598,3,2,193.46,1,0,Urban,1,Phone,0,0,0.0,0
62601,11,1,68.75,0,1,Rural,1,Phone,0,0,0.0,0
62603,8,1,83.48,0,1,Surburban,0,Web,1,0,0.0,1
62605,3,2,109.65,1,0,Rural,1,Web,0,0,0.0,1
62606,3,4,380.96,1,0,Surburban,0,Phone,0,0,0.0,1
62608,1,3,296.52,1,0,Surburban,0,Multichannel,0,0,0.0,0
62609,10,1,29.99,0,1,Urban,1,Web,0,0,0.0,0
62611,9,1,29.99,0,1,Urban,0,Web,0,0,0.0,0
62612,8,4,384.65,1,1,Urban,0,Phone,0,0,0.0,1
62614,2,3,260.24,0,1,Urban,1,Web,0,0,0.0,0
62620,6,1,29.99,0,1,Urban,0,Phone,0,0,0.0,0
62621,1,7,1502.12,0,1,Surburban,1,Multichannel,0,0,0.0,0
62622,5,1,29.99,0,1,Surburban,1,Phone,1,0,0.0,1
62623,7,2,156.44,0,1,Surburban,0,Phone,0,0,0.0,1
62624,12,3,222.15,1,1,Urban,0,Phone,1,0,0.0,1
62626,10,1,37.42,1,0,Urban,0,Phone,0,0,0.0,0
62627,10,3,331.83,1,0,Urban,0,Web,1,0,0.0,0
62628,1,3,312.33,0,1,Urban,1,Multichannel,0,0,0.0,0
62629,9,1,79.02,0,1,Urban,1,Phone,0,0,0.0,0
62630,9,2,160.37,1,0,Surburban,1,Web,0,0,0.0,1
62631,2,3,254.82,0,1,Urban,0,Phone,0,0,0.0,1
62632,6,2,188.69,1,0,Surburban,1,Web,0,0,0.0,0
62633,4,2,107.85,0,1,Urban,0,Web,0,0,0.0,0
62635,7,2,113.54,1,0,Surburban,0,Web,0,0,0.0,0
62636,7,4,378.46,1,0,Rural,0,Web,0,0,0.0,1
62637,4,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
62638,1,1,45.05,0,1,Surburban,1,Phone,0,0,0.0,0
62640,2,1,29.99,1,0,Rural,1,Phone,1,0,0.0,0
62643,7,5,508.05,1,0,Urban,1,Multichannel,0,0,0.0,1
62644,2,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
62647,7,4,358.24,1,0,Urban,1,Multichannel,0,0,0.0,1
62648,1,5,518.81,1,0,Surburban,1,Multichannel,0,0,0.0,0
62649,3,4,352.18,0,1,Urban,0,Web,1,0,0.0,1
62650,9,1,63.63,1,0,Urban,1,Phone,0,0,0.0,0
62653,3,1,31.11,1,0,Surburban,0,Web,1,0,0.0,0
62654,10,1,87.5,1,0,Surburban,0,Web,0,0,0.0,1
62655,1,2,137.1,1,0,Surburban,1,Phone,0,0,0.0,0
62658,4,1,29.99,0,1,Urban,1,Web,0,0,0.0,1
62660,1,2,150.49,1,0,Surburban,1,Phone,0,0,0.0,0
62662,2,3,306.36,1,0,Surburban,0,Multichannel,0,0,0.0,1
62663,10,3,231.44,0,1,Rural,0,Phone,1,0,0.0,0
62664,3,4,360.82,1,0,Surburban,0,Phone,0,0,0.0,0
62665,3,4,414.67,1,0,Urban,0,Web,0,0,0.0,1
62667,12,1,64.63,0,1,Surburban,1,Web,0,0,0.0,0
62669,12,6,893.17,1,1,Urban,1,Multichannel,0,0,0.0,0
62670,5,2,183.21,1,0,Urban,0,Phone,0,0,0.0,1
62672,2,2,118.82,1,0,Surburban,0,Web,0,0,0.0,0
62674,4,2,113.37,0,1,Urban,1,Phone,0,0,0.0,0
62675,9,5,509.0,0,1,Rural,1,Web,0,0,0.0,0
62677,8,1,29.99,1,0,Urban,0,Phone,0,0,0.0,0
62679,4,3,346.53,1,0,Urban,1,Web,0,0,0.0,0
62680,2,1,69.61,1,0,Surburban,1,Web,0,0,0.0,0
62681,6,1,98.35,1,0,Rural,0,Web,0,0,0.0,0
62682,5,2,160.5,0,1,Urban,0,Web,0,0,0.0,1
62683,10,3,222.89,1,0,Urban,1,Multichannel,0,0,0.0,0
62685,1,1,98.03,1,0,Surburban,0,Phone,0,0,0.0,1
62687,3,3,230.34,1,0,Urban,1,Web,1,0,0.0,1
62688,9,1,29.99,1,0,Surburban,0,Phone,1,0,0.0,0
62690,11,1,54.38,0,1,Surburban,0,Web,0,0,0.0,1
62691,1,6,973.91,0,1,Surburban,1,Multichannel,0,0,0.0,1
62693,7,5,530.68,1,0,Urban,1,Multichannel,0,0,0.0,0
62694,5,1,70.66,1,0,Surburban,0,Phone,0,0,0.0,1
62698,4,1,65.33,1,0,Urban,0,Web,0,0,0.0,0
62699,6,3,335.22,1,0,Urban,1,Phone,0,0,0.0,0
62702,4,6,797.89,1,0,Surburban,1,Multichannel,0,0,0.0,0
62704,3,4,412.02,1,1,Surburban,1,Web,0,0,0.0,0
62706,3,1,29.99,0,1,Urban,1,Web,0,0,0.0,0
62707,2,1,40.77,1,0,Surburban,1,Web,0,0,0.0,0
62708,2,2,167.99,1,0,Surburban,1,Phone,0,0,0.0,1
62709,10,1,65.68,1,0,Surburban,0,Web,0,0,0.0,0
62711,11,1,92.93,1,0,Surburban,1,Phone,0,0,0.0,0
62712,12,4,397.61,1,0,Surburban,0,Phone,1,0,0.0,1
62714,5,3,325.85,0,1,Surburban,1,Multichannel,0,0,0.0,1
62715,1,2,133.07,0,1,Rural,0,Phone,0,0,0.0,0
62716,9,1,50.6,1,0,Surburban,1,Web,0,0,0.0,0
62718,4,1,71.91,1,0,Urban,1,Phone,0,0,0.0,0
62719,12,1,69.85,1,0,Surburban,1,Phone,0,0,0.0,0
62720,11,1,29.99,1,0,Surburban,1,Phone,1,0,0.0,1
62721,7,1,29.99,0,1,Surburban,0,Web,0,0,0.0,0
62724,6,1,78.44,1,0,Urban,0,Web,0,0,0.0,0
62725,5,3,279.52,1,0,Surburban,1,Web,0,0,0.0,0
62726,1,7,1041.5,1,0,Urban,1,Phone,0,0,0.0,1
62727,4,2,147.83,1,0,Surburban,0,Phone,0,0,0.0,0
62729,1,1,29.99,1,0,Urban,0,Phone,0,0,0.0,1
62731,11,1,54.01,1,0,Surburban,1,Web,0,0,0.0,0
62732,9,1,37.33,1,0,Rural,1,Phone,0,0,0.0,0
62733,2,4,357.04,0,1,Surburban,0,Multichannel,0,0,0.0,0
62734,1,5,556.08,1,1,Rural,1,Multichannel,0,0,0.0,1
62735,10,5,617.37,1,0,Surburban,1,Web,0,0,0.0,0
62736,5,1,74.04,1,0,Surburban,1,Web,1,0,0.0,1
62737,10,4,378.7,0,1,Urban,0,Multichannel,1,0,0.0,1
62738,10,1,54.22,1,0,Urban,1,Phone,0,0,0.0,0
62739,2,6,980.69,1,0,Surburban,1,Phone,0,0,0.0,0
62741,9,2,138.11,1,0,Surburban,0,Phone,0,0,0.0,1
62743,10,1,53.89,0,1,Rural,0,Web,0,0,0.0,0
62744,2,3,231.66,1,0,Surburban,1,Web,0,0,0.0,0
62745,7,4,449.64,0,1,Surburban,0,Web,1,0,0.0,0
62746,10,3,272.66,1,1,Surburban,1,Multichannel,0,0,0.0,1
62748,6,3,217.44,1,0,Urban,0,Multichannel,0,0,0.0,1
62749,10,1,98.88,1,0,Rural,1,Phone,0,0,0.0,0
62751,8,2,106.73,0,1,Rural,1,Web,0,0,0.0,0
62752,2,1,53.75,1,0,Surburban,0,Web,0,0,0.0,0
62753,10,1,29.99,1,0,Urban,0,Web,0,0,0.0,0
62754,5,1,29.99,0,1,Rural,0,Phone,1,0,0.0,0
62755,2,2,197.27,0,1,Surburban,1,Web,0,0,0.0,0
62756,2,7,1023.73,1,0,Rural,1,Phone,0,0,0.0,0
62757,2,2,142.94,1,0,Urban,0,Phone,0,0,0.0,1
62762,10,3,210.62,0,1,Urban,0,Web,0,0,0.0,0
62763,7,2,152.82,1,0,Rural,1,Phone,0,0,0.0,0
62764,9,2,129.92,1,0,Urban,0,Phone,0,0,0.0,1
62765,11,2,156.04,0,1,Surburban,0,Phone,0,0,0.0,0
62767,2,2,100.68,1,0,Urban,1,Web,0,0,0.0,1
62768,3,1,46.06,1,0,Urban,0,Web,0,0,0.0,1
62769,2,3,342.89,1,0,Urban,1,Multichannel,0,0,0.0,0
62770,6,2,148.71,1,0,Urban,0,Web,0,0,0.0,1
62771,12,1,97.49,1,0,Surburban,1,Phone,1,0,0.0,1
62772,4,4,357.68,1,1,Surburban,1,Phone,0,0,0.0,1
62773,12,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
62774,1,1,75.26,1,0,Surburban,1,Web,0,0,0.0,0
62775,9,2,113.24,0,1,Urban,1,Phone,0,0,0.0,0
62777,7,3,253.39,1,1,Surburban,0,Web,1,0,0.0,0
62778,1,3,296.07,0,1,Urban,0,Phone,0,0,0.0,0
62780,8,1,59.57,0,1,Surburban,1,Web,0,0,0.0,1
62781,12,3,236.07,0,1,Urban,1,Multichannel,0,0,0.0,0
62782,6,3,332.74,0,1,Urban,1,Phone,0,0,0.0,1
62783,3,4,389.64,1,0,Rural,0,Multichannel,0,0,0.0,1
62784,9,3,210.14,0,1,Surburban,1,Multichannel,0,0,0.0,0
62785,2,4,361.8,0,1,Urban,0,Web,1,0,0.0,1
62786,11,1,29.99,1,0,Surburban,0,Web,0,0,0.0,1
62787,2,1,29.99,0,1,Urban,0,Web,0,0,0.0,1
62788,10,1,72.57,1,0,Urban,1,Web,0,0,0.0,0
62789,1,2,142.94,1,0,Rural,0,Phone,0,0,0.0,1
62790,1,7,1198.36,0,1,Urban,1,Multichannel,0,0,0.0,1
62791,11,2,164.0,0,1,Urban,0,Web,0,0,0.0,0
62793,9,2,104.64,0,1,Urban,1,Web,0,0,0.0,0
62794,4,1,35.7,1,0,Rural,0,Web,0,0,0.0,1
62798,2,6,818.92,0,1,Rural,1,Multichannel,0,0,0.0,0
62799,1,5,705.85,1,1,Urban,1,Web,1,0,0.0,1
62800,3,4,408.76,0,1,Surburban,0,Multichannel,0,0,0.0,0
62802,6,2,147.77,0,1,Surburban,1,Web,0,0,0.0,1
62805,10,2,150.51,1,0,Rural,0,Web,0,0,0.0,0
62811,2,4,385.04,1,1,Surburban,0,Multichannel,0,0,0.0,0
62812,2,2,179.18,0,1,Rural,0,Web,0,0,0.0,0
62815,10,5,613.12,1,1,Urban,1,Multichannel,1,0,0.0,1
62816,2,4,427.79,0,1,Surburban,1,Multichannel,0,0,0.0,0
62817,2,2,165.54,0,1,Rural,0,Phone,0,0,0.0,1
62819,11,3,228.16,1,0,Surburban,0,Phone,0,0,0.0,0
62820,12,1,97.26,0,1,Urban,1,Phone,0,0,0.0,1
62821,2,4,431.53,0,1,Urban,0,Web,0,0,0.0,0
62822,7,4,377.33,0,1,Surburban,1,Web,1,0,0.0,1
62823,11,1,80.28,1,0,Surburban,0,Web,0,0,0.0,1
62824,9,2,133.18,1,0,Surburban,1,Web,0,0,0.0,1
62825,9,1,29.99,0,1,Urban,1,Phone,0,0,0.0,1
62827,3,1,29.99,0,1,Rural,1,Web,0,0,0.0,0
62830,10,2,198.09,1,0,Surburban,0,Phone,0,0,0.0,1
62832,10,4,486.17,1,1,Urban,0,Web,0,0,0.0,1
62833,11,1,50.6,1,0,Urban,1,Web,0,0,0.0,0
62835,8,3,248.51,0,1,Rural,1,Web,0,0,0.0,0
62836,4,2,136.93,0,1,Rural,1,Web,0,0,0.0,0
62837,9,3,280.4,1,0,Rural,1,Web,1,0,0.0,0
62839,1,6,774.35,1,1,Urban,1,Phone,0,0,0.0,1
62840,2,6,853.27,0,1,Urban,1,Multichannel,0,0,0.0,1
62841,10,2,128.95,1,0,Urban,0,Web,1,0,0.0,1
62842,10,5,579.07,0,1,Surburban,1,Multichannel,0,0,0.0,1
62843,9,1,42.96,0,1,Surburban,0,Web,0,0,0.0,0
62845,1,1,57.44,0,1,Rural,0,Phone,0,0,0.0,1
62848,10,1,79.4,0,1,Surburban,1,Web,0,0,0.0,0
62849,5,1,78.36,1,0,Urban,1,Web,0,0,0.0,1
62853,9,1,34.91,0,1,Urban,0,Web,0,0,0.0,0
62854,3,5,523.23,0,1,Urban,1,Phone,0,0,0.0,0
62855,9,3,334.07,0,1,Urban,0,Web,0,0,0.0,1
62856,11,1,29.99,0,1,Surburban,1,Web,0,0,0.0,0
62857,10,1,29.99,0,1,Surburban,1,Web,0,0,0.0,1
62859,3,2,157.97,1,0,Rural,1,Web,0,0,0.0,0
62861,1,7,1012.56,0,1,Urban,1,Multichannel,0,0,0.0,0
62862,10,1,29.99,1,0,Urban,0,Web,0,0,0.0,0
62863,10,2,102.53,1,0,Rural,0,Phone,0,0,0.0,1
62864,7,4,471.53,0,1,Surburban,1,Web,0,0,0.0,0
62865,8,5,553.88,1,0,Rural,1,Multichannel,0,0,0.0,0
62866,1,2,134.28,1,0,Urban,0,Web,0,0,0.0,0
62867,2,1,88.32,1,0,Surburban,1,Phone,0,0,0.0,1
