,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
46171,11,5) $500 - $750,539.29,0,1,Urban,1,Multichannel,0,0,0.0,1
46172,10,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
46173,11,1) $0 - $100,75.81,1,0,Surburban,1,Phone,0,0,0.0,1
46174,1,3) $200 - $350,254.71,0,1,Rural,1,Multichannel,0,0,0.0,1
46175,2,3) $200 - $350,253.87,1,0,Rural,1,Web,0,0,0.0,1
46178,1,5) $500 - $750,598.66,1,0,Urban,1,Web,0,0,0.0,0
46179,12,2) $100 - $200,103.47,1,0,Surburban,1,Phone,0,0,0.0,1
46180,2,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
46181,9,1) $0 - $100,51.54,1,0,Urban,0,Phone,0,0,0.0,1
46183,10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
46184,4,1) $0 - $100,83.33,0,1,Surburban,0,Web,0,0,0.0,1
46185,12,2) $100 - $200,191.75,0,1,Surburban,1,Phone,0,0,0.0,0
46186,1,2) $100 - $200,106.88,1,0,Surburban,0,Web,0,0,0.0,1
46188,2,1) $0 - $100,47.06,1,0,Urban,0,Web,0,0,0.0,0
46190,7,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
46192,1,3) $200 - $350,229.22,0,1,Surburban,1,Web,0,0,0.0,0
46195,2,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
46197,2,1) $0 - $100,45.46,1,0,Surburban,0,Web,1,0,0.0,1
46198,2,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
46199,6,2) $100 - $200,197.58,0,1,Urban,0,Phone,0,0,0.0,1
46200,2,3) $200 - $350,275.87,1,0,Rural,0,Web,0,0,0.0,0
46201,4,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
46202,1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
46204,2,"6) $750 - $1,000",867.17,1,0,Rural,1,Web,0,0,0.0,1
46207,11,2) $100 - $200,154.33,1,0,Rural,0,Phone,1,0,0.0,0
46208,5,1) $0 - $100,82.81,1,0,Surburban,1,Web,0,0,0.0,0
46209,3,2) $100 - $200,133.98,0,1,Surburban,0,Web,0,0,0.0,0
46212,1,3) $200 - $350,288.51,1,1,Urban,0,Phone,1,0,0.0,0
46216,1,2) $100 - $200,143.52,1,0,Surburban,1,Phone,0,0,0.0,1
46217,10,1) $0 - $100,76.24,0,1,Urban,0,Phone,0,0,0.0,0
46218,8,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
46221,9,3) $200 - $350,238.11,0,1,Surburban,1,Web,0,0,0.0,0
46222,1,3) $200 - $350,301.02,1,0,Urban,1,Multichannel,1,0,0.0,0
46223,2,5) $500 - $750,656.51,0,1,Urban,1,Multichannel,0,0,0.0,0
46224,7,3) $200 - $350,332.79,1,0,Urban,0,Web,0,0,0.0,0
46225,3,1) $0 - $100,58.36,1,0,Rural,0,Phone,0,0,0.0,1
46227,6,3) $200 - $350,225.21,0,1,Surburban,0,Web,0,0,0.0,0
46228,1,5) $500 - $750,552.67,1,0,Surburban,1,Multichannel,0,0,0.0,0
46229,9,2) $100 - $200,107.92,0,1,Urban,0,Web,0,0,0.0,0
46230,3,1) $0 - $100,72.63,1,0,Rural,1,Web,0,0,0.0,1
46231,8,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
46232,10,2) $100 - $200,184.15,0,1,Urban,1,Web,0,0,0.0,1
46233,1,"7) $1,000 +",1240.41,0,1,Surburban,1,Web,1,0,0.0,0
46234,3,3) $200 - $350,224.58,1,0,Surburban,1,Multichannel,0,0,0.0,1
46235,4,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
46238,6,3) $200 - $350,217.56,1,0,Surburban,0,Multichannel,1,0,0.0,0
46242,1,1) $0 - $100,54.67,1,0,Surburban,1,Phone,1,0,0.0,1
46243,5,"6) $750 - $1,000",826.93,1,1,Urban,1,Web,0,0,0.0,1
46244,9,3) $200 - $350,269.65,0,1,Surburban,0,Web,1,1,29.99,1
46245,2,5) $500 - $750,597.13,1,0,Surburban,1,Web,0,0,0.0,0
46247,4,3) $200 - $350,266.32,1,0,Rural,0,Web,1,0,0.0,1
46248,9,1) $0 - $100,69.15,0,1,Surburban,1,Phone,0,0,0.0,1
46250,8,1) $0 - $100,94.87,1,0,Urban,1,Phone,0,0,0.0,0
46251,3,1) $0 - $100,51.91,1,0,Urban,0,Web,1,0,0.0,0
46252,7,1) $0 - $100,31.54,1,0,Urban,1,Web,0,0,0.0,0
46254,9,4) $350 - $500,458.48,0,1,Surburban,0,Phone,0,0,0.0,0
46255,7,2) $100 - $200,146.5,1,0,Surburban,0,Phone,1,0,0.0,0
46256,8,2) $100 - $200,191.79,1,0,Surburban,0,Web,0,0,0.0,1
46260,9,3) $200 - $350,249.05,1,0,Urban,0,Multichannel,0,0,0.0,1
46261,7,"7) $1,000 +",1046.24,1,0,Surburban,1,Multichannel,0,0,0.0,1
46262,4,3) $200 - $350,201.53,0,1,Surburban,1,Multichannel,0,0,0.0,1
46264,6,2) $100 - $200,106.0,1,0,Rural,0,Web,0,0,0.0,1
46265,1,1) $0 - $100,46.6,0,1,Urban,0,Web,0,0,0.0,1
46266,10,1) $0 - $100,44.29,1,0,Surburban,1,Phone,0,0,0.0,1
46268,12,3) $200 - $350,305.78,1,0,Surburban,0,Multichannel,0,0,0.0,1
46269,3,3) $200 - $350,211.31,1,0,Surburban,0,Web,0,0,0.0,0
46270,10,2) $100 - $200,143.88,1,0,Surburban,1,Phone,0,0,0.0,0
46272,6,1) $0 - $100,50.82,0,1,Surburban,1,Web,0,0,0.0,0
46274,1,1) $0 - $100,47.35,0,1,Rural,0,Web,0,0,0.0,0
46275,1,3) $200 - $350,213.79,0,1,Surburban,0,Multichannel,0,0,0.0,1
46276,9,1) $0 - $100,69.93,1,0,Rural,0,Phone,0,0,0.0,1
46277,7,5) $500 - $750,508.67,1,0,Urban,1,Web,1,0,0.0,0
46278,11,1) $0 - $100,38.92,1,0,Urban,1,Web,0,0,0.0,0
46280,1,3) $200 - $350,233.32,0,1,Urban,1,Phone,0,0,0.0,0
46281,3,4) $350 - $500,465.97,1,1,Urban,1,Multichannel,0,0,0.0,1
46282,9,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
46284,7,3) $200 - $350,320.53,1,1,Urban,0,Web,0,0,0.0,0
46286,8,4) $350 - $500,373.17,1,1,Surburban,0,Web,0,0,0.0,0
46287,5,1) $0 - $100,29.99,0,1,Rural,1,Phone,0,0,0.0,0
46289,2,4) $350 - $500,449.53,0,1,Surburban,0,Multichannel,0,0,0.0,1
46290,10,3) $200 - $350,347.47,1,0,Urban,1,Phone,0,0,0.0,1
46291,9,2) $100 - $200,179.08,0,1,Urban,0,Phone,0,0,0.0,1
46293,10,4) $350 - $500,462.73,0,1,Urban,0,Phone,0,0,0.0,0
46294,3,3) $200 - $350,235.27,0,1,Surburban,1,Web,0,0,0.0,0
46295,3,4) $350 - $500,409.03,1,0,Surburban,0,Web,0,0,0.0,0
46297,2,3) $200 - $350,312.51,0,1,Urban,0,Phone,0,0,0.0,0
46298,7,2) $100 - $200,186.64,0,1,Surburban,1,Phone,0,0,0.0,1
46302,6,3) $200 - $350,203.59,0,1,Urban,0,Phone,0,0,0.0,0
46303,11,3) $200 - $350,206.49,1,0,Urban,1,Web,0,0,0.0,0
46304,5,1) $0 - $100,89.7,1,0,Urban,0,Phone,0,0,0.0,1
46305,10,"6) $750 - $1,000",915.26,0,1,Surburban,1,Multichannel,0,0,0.0,1
46307,7,4) $350 - $500,453.97,0,1,Surburban,1,Multichannel,0,0,0.0,1
46309,3,2) $100 - $200,104.8,0,1,Surburban,0,Phone,1,0,0.0,1
46310,5,"6) $750 - $1,000",763.14,1,0,Surburban,1,Multichannel,1,0,0.0,1
46311,7,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
46313,6,4) $350 - $500,382.53,1,0,Rural,0,Phone,0,0,0.0,1
46314,6,2) $100 - $200,105.49,0,1,Urban,1,Phone,0,0,0.0,0
46315,1,3) $200 - $350,264.61,0,1,Urban,0,Web,1,0,0.0,1
46317,12,3) $200 - $350,251.94,1,0,Surburban,0,Phone,0,0,0.0,0
46318,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
46320,2,2) $100 - $200,132.16,0,1,Urban,0,Web,1,0,0.0,1
46321,2,3) $200 - $350,209.06,1,0,Rural,0,Web,1,0,0.0,1
46323,9,2) $100 - $200,126.49,0,1,Surburban,0,Phone,0,0,0.0,0
46324,1,2) $100 - $200,174.19,0,1,Urban,0,Web,1,1,29.99,1
46325,6,3) $200 - $350,260.15,0,1,Urban,0,Phone,0,0,0.0,0
46326,3,4) $350 - $500,401.69,0,1,Rural,0,Phone,0,0,0.0,0
46327,3,1) $0 - $100,93.72,0,1,Urban,0,Phone,0,0,0.0,1
46329,7,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
46330,1,1) $0 - $100,74.21,1,0,Urban,0,Phone,1,0,0.0,0
46331,1,4) $350 - $500,424.09,1,0,Surburban,0,Web,0,0,0.0,1
46333,8,3) $200 - $350,339.85,0,1,Rural,0,Phone,0,0,0.0,1
46334,6,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
46335,8,1) $0 - $100,29.99,0,1,Surburban,1,Web,1,0,0.0,1
46338,10,2) $100 - $200,182.24,1,0,Urban,0,Web,0,0,0.0,1
46339,4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
46340,1,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
46342,1,2) $100 - $200,123.87,0,1,Urban,1,Phone,0,0,0.0,1
46343,1,4) $350 - $500,428.26,0,1,Surburban,0,Web,0,0,0.0,1
46345,10,1) $0 - $100,29.99,0,1,Rural,1,Phone,0,0,0.0,0
46346,10,1) $0 - $100,57.98,1,0,Surburban,1,Phone,0,0,0.0,0
46347,8,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
46350,4,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
46351,1,"6) $750 - $1,000",856.05,1,0,Surburban,1,Web,0,0,0.0,1
46352,1,2) $100 - $200,192.41,0,1,Surburban,0,Web,0,0,0.0,0
46353,1,1) $0 - $100,51.81,0,1,Surburban,0,Phone,0,0,0.0,0
46354,9,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
46357,2,4) $350 - $500,478.69,1,1,Surburban,0,Web,0,0,0.0,0
46358,2,2) $100 - $200,117.02,1,0,Urban,0,Web,0,0,0.0,1
46359,8,4) $350 - $500,447.28,1,0,Surburban,1,Web,0,0,0.0,0
46360,9,1) $0 - $100,43.99,0,1,Urban,0,Web,0,0,0.0,0
46363,12,3) $200 - $350,206.35,1,1,Surburban,0,Phone,1,0,0.0,1
46367,3,2) $100 - $200,130.24,0,1,Surburban,0,Web,0,0,0.0,1
46368,1,3) $200 - $350,206.73,0,1,Urban,0,Multichannel,0,0,0.0,0
46369,2,3) $200 - $350,306.39,1,0,Surburban,0,Web,0,0,0.0,0
46370,5,4) $350 - $500,482.36,0,1,Surburban,0,Web,1,0,0.0,1
46371,1,5) $500 - $750,583.53,1,0,Rural,1,Phone,1,0,0.0,1
46375,6,1) $0 - $100,44.95,0,1,Surburban,0,Web,0,0,0.0,0
46378,3,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
46379,10,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
46380,2,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
46381,8,1) $0 - $100,79.07,0,1,Surburban,1,Phone,0,0,0.0,0
46382,1,2) $100 - $200,184.89,0,1,Urban,0,Phone,0,0,0.0,1
46386,1,2) $100 - $200,143.34,0,1,Surburban,1,Phone,0,0,0.0,1
46388,5,1) $0 - $100,74.13,1,0,Rural,0,Web,1,0,0.0,1
46389,6,1) $0 - $100,79.75,1,0,Surburban,0,Phone,0,0,0.0,0
46392,2,3) $200 - $350,231.35,0,1,Surburban,1,Web,0,0,0.0,1
46393,2,1) $0 - $100,74.77,0,1,Rural,1,Web,0,0,0.0,1
46394,6,1) $0 - $100,47.62,1,0,Surburban,0,Phone,0,0,0.0,0
46395,6,4) $350 - $500,465.96,1,1,Surburban,0,Web,1,0,0.0,0
46396,4,1) $0 - $100,29.99,1,0,Rural,1,Web,0,0,0.0,0
46397,7,1) $0 - $100,36.52,0,1,Rural,1,Web,0,0,0.0,1
46398,2,5) $500 - $750,549.16,1,0,Urban,1,Multichannel,0,0,0.0,1
46401,12,2) $100 - $200,108.56,0,1,Rural,0,Phone,0,0,0.0,0
46406,1,5) $500 - $750,636.78,0,1,Surburban,1,Multichannel,0,0,0.0,0
46407,6,3) $200 - $350,300.08,0,1,Surburban,1,Web,0,0,0.0,0
46408,1,"6) $750 - $1,000",774.26,1,1,Surburban,1,Multichannel,0,0,0.0,1
46410,5,4) $350 - $500,370.28,1,1,Surburban,0,Phone,1,0,0.0,1
46411,5,"6) $750 - $1,000",756.62,1,1,Rural,1,Web,0,0,0.0,0
46412,3,4) $350 - $500,396.13,1,0,Surburban,0,Web,0,0,0.0,0
46413,1,2) $100 - $200,136.67,1,0,Rural,1,Phone,1,1,499.0,1
46417,2,"7) $1,000 +",2319.4,1,0,Surburban,1,Phone,0,0,0.0,1
46418,3,3) $200 - $350,323.83,1,1,Surburban,0,Web,1,0,0.0,1
46419,3,4) $350 - $500,431.55,1,0,Surburban,0,Multichannel,0,0,0.0,1
46420,2,"7) $1,000 +",1183.25,0,1,Surburban,1,Phone,0,0,0.0,0
46422,1,4) $350 - $500,450.47,0,1,Surburban,1,Phone,0,0,0.0,1
46423,1,1) $0 - $100,29.99,0,1,Rural,1,Phone,0,0,0.0,1
46424,7,1) $0 - $100,47.55,0,1,Urban,0,Phone,0,0,0.0,1
46426,11,2) $100 - $200,153.14,1,0,Rural,1,Web,0,0,0.0,1
46427,4,4) $350 - $500,354.32,0,1,Surburban,1,Web,1,1,33.51,1
46428,1,1) $0 - $100,37.35,1,0,Urban,1,Phone,0,0,0.0,0
46429,10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
46430,4,1) $0 - $100,56.18,1,0,Urban,1,Web,0,0,0.0,0
46431,9,3) $200 - $350,304.69,0,1,Urban,0,Web,1,0,0.0,1
46432,3,2) $100 - $200,155.69,0,1,Surburban,1,Web,0,0,0.0,0
46434,6,3) $200 - $350,252.5,1,0,Surburban,1,Multichannel,0,0,0.0,0
46435,5,1) $0 - $100,31.0,0,1,Surburban,0,Web,0,0,0.0,1
46436,12,2) $100 - $200,108.05,1,0,Rural,0,Web,0,0,0.0,1
46441,6,3) $200 - $350,347.57,1,1,Surburban,1,Phone,0,0,0.0,0
46442,9,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
46444,9,1) $0 - $100,75.93,0,1,Urban,0,Phone,0,0,0.0,0
46445,2,3) $200 - $350,348.39,1,0,Urban,0,Multichannel,0,0,0.0,1
46447,12,3) $200 - $350,344.33,0,1,Surburban,0,Web,0,0,0.0,0
46448,1,4) $350 - $500,365.15,0,1,Surburban,1,Web,0,0,0.0,1
46449,2,2) $100 - $200,191.68,0,1,Rural,0,Phone,0,0,0.0,1
46450,1,2) $100 - $200,158.44,1,0,Rural,1,Web,0,0,0.0,1
46451,4,1) $0 - $100,98.95,1,0,Urban,1,Web,0,0,0.0,0
46454,2,2) $100 - $200,108.53,1,0,Surburban,0,Phone,0,0,0.0,1
46455,6,1) $0 - $100,38.66,0,1,Surburban,1,Phone,0,0,0.0,1
46456,5,5) $500 - $750,514.35,0,1,Rural,1,Multichannel,0,0,0.0,1
46458,1,4) $350 - $500,356.56,1,1,Urban,0,Web,0,0,0.0,1
46459,2,1) $0 - $100,50.09,1,0,Rural,0,Web,0,0,0.0,1
46461,2,"7) $1,000 +",1011.05,1,1,Surburban,1,Multichannel,1,0,0.0,1
46466,6,3) $200 - $350,299.74,0,1,Surburban,0,Web,0,0,0.0,1
46469,10,3) $200 - $350,248.16,1,0,Surburban,0,Multichannel,1,0,0.0,1
46471,2,1) $0 - $100,62.03,0,1,Urban,0,Web,1,0,0.0,0
46472,4,1) $0 - $100,61.85,1,0,Rural,0,Phone,0,0,0.0,1
46473,10,1) $0 - $100,59.36,0,1,Urban,0,Web,0,0,0.0,0
46477,6,2) $100 - $200,161.77,0,1,Surburban,0,Phone,0,0,0.0,1
46480,10,2) $100 - $200,105.42,1,0,Surburban,0,Phone,0,0,0.0,1
46482,1,"7) $1,000 +",1210.61,1,0,Surburban,1,Phone,0,0,0.0,0
46483,2,2) $100 - $200,125.37,0,1,Urban,1,Phone,0,0,0.0,1
46484,11,1) $0 - $100,81.01,0,1,Surburban,0,Web,1,0,0.0,1
46485,5,2) $100 - $200,156.72,1,0,Surburban,0,Phone,0,0,0.0,1
46486,9,1) $0 - $100,73.82,1,0,Rural,1,Web,0,0,0.0,0
46487,3,2) $100 - $200,178.57,1,0,Surburban,1,Phone,0,0,0.0,0
46488,7,1) $0 - $100,99.23,0,1,Urban,1,Web,0,0,0.0,0
46491,7,1) $0 - $100,84.64,0,1,Surburban,0,Phone,0,0,0.0,0
46493,1,"7) $1,000 +",2895.11,1,1,Urban,1,Multichannel,0,0,0.0,1
46494,3,1) $0 - $100,70.01,0,1,Urban,1,Phone,0,0,0.0,1
46495,3,2) $100 - $200,124.4,0,1,Urban,0,Web,0,0,0.0,0
46496,11,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,1
46498,3,2) $100 - $200,134.08,0,1,Urban,0,Phone,0,0,0.0,0
46500,4,4) $350 - $500,441.72,0,1,Urban,1,Web,0,0,0.0,0
46501,10,2) $100 - $200,151.68,1,0,Surburban,0,Web,0,0,0.0,1
46502,9,4) $350 - $500,389.63,1,1,Surburban,0,Multichannel,0,0,0.0,1
46504,8,1) $0 - $100,30.67,1,0,Urban,1,Web,0,0,0.0,0
46506,9,3) $200 - $350,249.18,0,1,Surburban,1,Phone,0,0,0.0,1
46507,3,3) $200 - $350,213.05,1,0,Rural,1,Web,0,0,0.0,1
46508,9,5) $500 - $750,588.38,0,1,Urban,1,Multichannel,1,0,0.0,1
46509,9,2) $100 - $200,170.36,1,0,Surburban,0,Phone,1,1,29.99,0
46510,1,"7) $1,000 +",1816.16,0,1,Urban,1,Web,1,0,0.0,0
46511,7,2) $100 - $200,116.7,0,1,Surburban,0,Phone,0,0,0.0,0
46513,1,1) $0 - $100,30.9,0,1,Surburban,0,Web,0,0,0.0,0
46514,1,2) $100 - $200,140.64,1,0,Urban,1,Phone,0,0,0.0,1
46515,2,3) $200 - $350,252.84,1,1,Surburban,1,Phone,1,0,0.0,1
46517,7,2) $100 - $200,129.61,0,1,Urban,0,Phone,0,0,0.0,1
46518,11,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,0
46519,9,5) $500 - $750,701.3,1,1,Surburban,1,Web,0,0,0.0,1
46520,4,3) $200 - $350,309.73,1,0,Urban,0,Web,0,0,0.0,0
46521,5,3) $200 - $350,256.23,1,0,Surburban,0,Multichannel,1,0,0.0,1
46522,12,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
46524,4,4) $350 - $500,390.6,0,1,Urban,1,Web,1,0,0.0,0
46526,10,1) $0 - $100,38.31,1,0,Rural,1,Phone,0,0,0.0,1
46528,5,2) $100 - $200,106.99,1,0,Surburban,1,Web,0,0,0.0,1
46529,11,3) $200 - $350,275.18,1,0,Surburban,0,Multichannel,0,0,0.0,0
46531,2,4) $350 - $500,411.93,0,1,Rural,0,Phone,0,0,0.0,1
46534,10,4) $350 - $500,412.09,1,1,Urban,0,Phone,0,0,0.0,0
46536,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
46537,2,4) $350 - $500,376.61,1,0,Surburban,1,Web,0,0,0.0,0
46539,12,2) $100 - $200,193.05,1,0,Rural,0,Web,0,0,0.0,0
46540,9,1) $0 - $100,41.53,0,1,Urban,1,Web,0,0,0.0,1
46542,12,2) $100 - $200,103.42,0,1,Surburban,0,Web,0,0,0.0,0
46543,2,2) $100 - $200,199.64,0,1,Rural,0,Web,1,0,0.0,1
46544,10,2) $100 - $200,122.67,0,1,Surburban,1,Phone,0,0,0.0,0
46546,6,3) $200 - $350,242.56,1,0,Urban,0,Web,0,0,0.0,0
46547,3,4) $350 - $500,472.16,1,1,Urban,0,Web,0,0,0.0,0
46548,1,4) $350 - $500,420.38,1,0,Urban,0,Web,0,0,0.0,1
46549,10,3) $200 - $350,288.97,1,0,Rural,1,Web,0,0,0.0,1
46550,1,3) $200 - $350,237.49,1,0,Surburban,1,Phone,0,0,0.0,1
46551,3,5) $500 - $750,619.14,1,0,Surburban,1,Multichannel,0,0,0.0,0
46552,9,2) $100 - $200,103.73,1,0,Urban,1,Web,0,0,0.0,1
46555,9,1) $0 - $100,71.88,0,1,Surburban,1,Phone,0,0,0.0,0
46556,1,5) $500 - $750,555.77,0,1,Urban,1,Phone,0,0,0.0,1
46557,7,3) $200 - $350,325.83,1,1,Urban,0,Web,0,0,0.0,0
46559,6,5) $500 - $750,730.85,0,1,Surburban,1,Web,0,0,0.0,1
46560,11,3) $200 - $350,281.26,1,1,Surburban,0,Multichannel,0,0,0.0,1
46561,10,1) $0 - $100,93.16,1,0,Urban,0,Web,0,0,0.0,0
46562,6,1) $0 - $100,59.41,1,0,Urban,1,Phone,1,0,0.0,1
46563,10,4) $350 - $500,428.14,0,1,Surburban,0,Multichannel,0,0,0.0,0
46564,10,4) $350 - $500,389.24,0,1,Surburban,0,Web,0,0,0.0,0
46565,1,1) $0 - $100,49.49,1,0,Urban,1,Phone,1,0,0.0,1
46566,9,4) $350 - $500,384.76,0,1,Surburban,1,Multichannel,0,0,0.0,1
46567,10,1) $0 - $100,62.48,1,0,Surburban,0,Phone,0,0,0.0,1
46568,10,1) $0 - $100,32.95,0,1,Urban,0,Phone,0,0,0.0,1
46570,10,5) $500 - $750,617.08,0,1,Surburban,1,Phone,0,0,0.0,1
46571,1,1) $0 - $100,96.77,1,0,Rural,1,Phone,0,0,0.0,1
46577,6,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
46582,9,3) $200 - $350,263.93,0,1,Urban,0,Web,0,0,0.0,0
46583,12,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0,0.0,1
46584,6,2) $100 - $200,170.45,1,0,Urban,0,Web,1,0,0.0,1
46585,2,4) $350 - $500,450.97,0,1,Urban,1,Web,0,0,0.0,0
46587,11,2) $100 - $200,136.57,1,0,Rural,0,Phone,1,0,0.0,1
46588,7,5) $500 - $750,739.78,1,0,Urban,1,Phone,0,0,0.0,1
46589,2,3) $200 - $350,283.03,1,1,Urban,1,Multichannel,0,0,0.0,0
46590,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,1,0,0.0,1
46591,4,2) $100 - $200,100.98,1,0,Surburban,1,Phone,0,0,0.0,0
46593,5,2) $100 - $200,103.68,0,1,Rural,0,Phone,0,0,0.0,1
46594,1,4) $350 - $500,356.66,0,1,Surburban,1,Multichannel,0,0,0.0,0
46595,9,1) $0 - $100,79.32,0,1,Rural,1,Web,0,0,0.0,1
46596,2,2) $100 - $200,129.54,1,0,Urban,0,Web,0,0,0.0,0
46598,4,1) $0 - $100,92.75,1,0,Surburban,0,Web,0,0,0.0,0
46599,3,5) $500 - $750,588.09,1,0,Surburban,1,Multichannel,0,0,0.0,1
46604,1,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
46606,9,1) $0 - $100,51.38,1,0,Urban,0,Web,1,0,0.0,1
46607,1,5) $500 - $750,652.23,1,1,Urban,1,Web,1,0,0.0,1
46609,7,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
46610,2,3) $200 - $350,289.58,1,0,Urban,0,Phone,0,0,0.0,0
46611,3,3) $200 - $350,218.74,1,0,Urban,0,Web,0,0,0.0,1
46613,3,2) $100 - $200,144.89,1,0,Urban,1,Phone,0,0,0.0,0
46614,1,4) $350 - $500,436.03,1,0,Surburban,0,Web,1,0,0.0,1
46615,7,3) $200 - $350,294.42,1,1,Rural,0,Web,1,0,0.0,0
46616,10,"7) $1,000 +",1075.92,0,1,Surburban,1,Web,0,0,0.0,0
46618,1,5) $500 - $750,556.77,1,0,Urban,1,Multichannel,0,0,0.0,0
46620,10,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
46622,1,5) $500 - $750,624.48,0,1,Surburban,1,Web,0,0,0.0,1
46624,2,2) $100 - $200,193.52,0,1,Urban,0,Web,0,0,0.0,1
46625,1,1) $0 - $100,34.67,0,1,Surburban,1,Web,1,0,0.0,1
46627,3,3) $200 - $350,224.48,1,0,Rural,0,Web,0,0,0.0,1
46628,8,1) $0 - $100,93.23,1,0,Urban,1,Phone,0,0,0.0,0
46629,3,5) $500 - $750,564.25,0,1,Urban,1,Multichannel,0,0,0.0,0
46630,10,3) $200 - $350,268.21,1,0,Urban,0,Multichannel,0,0,0.0,0
46632,10,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
46633,7,2) $100 - $200,104.52,0,1,Urban,1,Web,0,0,0.0,1
46634,1,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
46637,3,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
46638,2,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
46639,5,1) $0 - $100,48.91,0,1,Urban,1,Phone,0,0,0.0,0
46640,11,1) $0 - $100,58.86,0,1,Urban,0,Web,0,0,0.0,0
46642,4,5) $500 - $750,585.08,1,0,Rural,1,Phone,0,0,0.0,0
46643,5,4) $350 - $500,397.91,0,1,Urban,1,Multichannel,0,0,0.0,0
46645,2,2) $100 - $200,194.93,1,0,Urban,0,Web,1,0,0.0,1
46647,6,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
46648,2,3) $200 - $350,289.72,1,0,Rural,0,Phone,1,0,0.0,1
46649,9,2) $100 - $200,172.02,0,1,Urban,0,Web,0,0,0.0,0
46650,1,1) $0 - $100,46.06,1,0,Urban,0,Web,0,0,0.0,0
46652,6,3) $200 - $350,333.78,1,1,Urban,0,Web,1,0,0.0,0
46653,9,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
46657,8,5) $500 - $750,548.64,0,1,Urban,1,Multichannel,0,0,0.0,0
46660,8,5) $500 - $750,594.29,0,1,Urban,1,Multichannel,0,0,0.0,1
46661,2,3) $200 - $350,340.85,1,0,Urban,0,Phone,0,0,0.0,1
46662,11,2) $100 - $200,123.8,0,1,Urban,0,Phone,0,0,0.0,1
46664,2,4) $350 - $500,432.06,0,1,Urban,0,Phone,0,0,0.0,0
46665,12,3) $200 - $350,201.6,0,1,Urban,0,Phone,0,0,0.0,1
46666,8,4) $350 - $500,462.76,1,0,Urban,0,Multichannel,0,0,0.0,1
46668,2,3) $200 - $350,229.24,0,1,Urban,1,Web,0,0,0.0,0
46671,10,3) $200 - $350,313.06,0,1,Surburban,0,Web,0,0,0.0,0
46672,1,4) $350 - $500,460.93,0,1,Rural,1,Multichannel,0,0,0.0,1
46673,1,3) $200 - $350,214.49,1,0,Rural,0,Web,0,0,0.0,1
46675,2,1) $0 - $100,35.85,0,1,Surburban,1,Phone,0,0,0.0,1
