,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
61935,5,1,176.59,0,1,1,0,1,0,0,0.0,1
61938,4,3,471.77,0,1,2,0,0,0,0,0.0,0
61940,3,5,789.54,1,1,1,1,1,0,0,0.0,1
61942,4,0,87.93,0,1,1,1,2,0,0,0.0,0
61943,9,1,119.0,0,1,1,0,1,0,0,0.0,1
61944,6,0,62.4,0,1,2,1,1,0,0,0.0,1
61945,5,6,1116.61,0,1,2,1,0,0,0,0.0,0
61946,2,3,384.04,1,0,2,0,2,0,0,0.0,0
61947,8,0,58.47,1,0,2,1,1,0,0,0.0,1
61948,1,2,341.65,1,1,0,0,1,0,0,0.0,0
61950,9,0,77.43,0,1,2,0,1,0,0,0.0,0
61951,12,1,158.63,0,1,2,0,2,0,0,0.0,0
61952,1,2,323.88,0,1,1,1,1,0,0,0.0,1
61953,5,5,807.18,1,0,2,1,0,0,0,0.0,1
61954,5,2,223.58,1,0,2,0,2,0,0,0.0,1
61957,1,0,91.71,0,1,2,1,1,0,0,0.0,0
61959,3,2,323.29,0,1,2,0,1,0,0,0.0,0
61960,10,1,179.13,0,1,1,0,2,0,0,0.0,0
61961,12,0,29.99,1,0,2,1,2,0,0,0.0,0
61962,1,5,755.52,1,0,2,1,1,0,0,0.0,1
61963,4,3,438.69,1,1,1,0,0,0,0,0.0,1
61964,2,1,184.31,1,0,1,0,1,0,0,0.0,0
61965,10,0,63.88,1,0,2,0,1,0,0,0.0,0
61967,6,2,237.08,0,1,2,1,1,0,0,0.0,1
61969,10,1,137.06,1,0,0,1,1,0,0,0.0,0
61970,2,2,299.66,1,0,2,1,0,0,0,0.0,1
61971,3,5,952.45,0,1,1,1,0,0,0,0.0,1
61973,3,0,76.83,0,1,2,1,2,0,0,0.0,1
61974,2,0,31.99,0,1,1,0,2,1,0,0.0,0
61976,9,2,320.85,0,1,1,0,1,0,0,0.0,1
61978,9,1,187.98,0,1,2,1,2,0,0,0.0,1
61979,3,1,131.82,1,0,0,0,2,0,0,0.0,1
61982,10,0,55.61,1,0,1,1,2,0,0,0.0,1
61983,2,2,321.26,0,1,0,0,1,1,0,0.0,1
61984,4,3,427.13,0,1,2,1,0,0,0,0.0,1
61985,6,4,503.48,0,1,1,1,1,0,0,0.0,1
61989,11,1,193.82,0,1,1,0,2,1,0,0.0,1
61990,8,0,29.99,0,1,1,1,1,0,0,0.0,0
61991,4,2,210.56,1,0,2,1,2,0,0,0.0,0
61992,3,1,129.85,1,0,1,0,1,0,0,0.0,0
61993,10,2,240.49,1,1,1,0,1,0,0,0.0,1
61996,4,0,52.62,1,0,1,0,2,0,0,0.0,1
61997,1,4,711.96,0,1,0,1,0,0,0,0.0,0
61999,4,4,688.28,1,0,0,1,0,1,0,0.0,1
62000,5,1,191.75,1,0,2,0,1,0,0,0.0,0
62001,12,4,645.36,1,0,2,1,1,0,0,0.0,1
62002,10,0,80.42,0,1,2,1,2,0,0,0.0,0
62003,4,3,465.89,1,1,1,1,0,0,0,0.0,1
62005,6,0,81.77,1,0,1,0,1,0,0,0.0,0
62006,10,0,94.31,1,0,2,0,2,0,0,0.0,1
62007,7,1,110.19,1,0,2,0,2,0,0,0.0,1
62008,3,2,215.46,1,0,0,0,2,0,0,0.0,0
62009,5,0,52.64,1,0,2,0,1,0,0,0.0,1
62010,5,2,310.33,1,1,1,0,2,1,0,0.0,1
62012,6,0,81.12,0,1,2,1,1,0,0,0.0,0
62015,1,2,273.39,1,1,1,1,0,0,0,0.0,0
62016,11,0,29.99,1,0,2,1,1,0,0,0.0,0
62017,3,0,73.82,1,0,1,1,1,0,0,0.0,0
62018,11,1,181.59,1,0,1,1,1,0,0,0.0,1
62019,6,0,36.63,0,1,0,0,1,0,0,0.0,1
62020,5,1,107.61,1,0,1,0,1,0,0,0.0,0
62021,5,0,54.13,0,1,1,0,2,0,0,0.0,0
62024,2,2,201.68,0,1,1,0,1,0,0,0.0,1
62026,2,0,29.99,1,0,1,1,2,0,0,0.0,1
62028,2,4,510.05,1,0,1,1,2,0,0,0.0,1
62030,1,0,79.65,1,0,1,1,1,0,0,0.0,1
62031,1,0,55.42,1,0,1,1,2,0,0,0.0,1
62032,9,0,38.57,0,1,1,1,2,0,0,0.0,0
62034,5,3,458.37,0,1,1,0,2,0,0,0.0,0
62035,1,0,42.84,1,0,2,0,1,0,0,0.0,0
62037,9,1,123.11,0,1,2,1,2,0,0,0.0,0
62039,9,1,128.5,0,1,1,1,2,0,0,0.0,0
62040,3,2,235.28,0,1,1,1,1,0,0,0.0,0
62042,7,2,200.46,1,0,2,1,1,0,0,0.0,1
62043,11,0,69.09,0,1,2,0,2,0,0,0.0,1
62045,4,1,102.69,1,0,2,0,2,0,0,0.0,0
62046,6,0,53.79,0,1,0,1,1,0,0,0.0,1
62048,6,0,29.99,1,0,1,1,2,0,0,0.0,0
62049,1,3,463.97,0,1,1,0,0,0,0,0.0,1
62050,1,0,29.99,0,1,1,0,2,0,0,0.0,0
62051,1,2,230.99,1,0,2,0,0,0,0,0.0,0
62052,1,3,383.76,1,0,1,0,1,1,0,0.0,1
62053,11,1,194.41,1,0,1,1,1,0,0,0.0,1
62054,3,0,29.99,1,0,1,0,2,0,0,0.0,1
62055,11,2,289.54,1,0,1,0,1,1,0,0.0,1
62057,2,3,493.15,1,0,2,1,0,0,0,0.0,1
62059,2,6,1196.0,0,1,1,1,1,0,0,0.0,1
62060,9,0,29.99,1,0,2,1,1,0,0,0.0,1
62063,10,0,89.57,0,1,1,1,1,0,0,0.0,1
62064,8,0,40.35,0,1,2,1,1,0,0,0.0,0
62065,5,1,113.39,0,1,2,1,2,0,0,0.0,1
62066,4,1,184.63,0,1,2,0,1,0,0,0.0,1
62067,4,2,303.22,1,0,1,0,2,0,0,0.0,1
62071,9,2,280.04,1,0,2,0,2,1,0,0.0,1
62072,9,2,246.26,1,1,0,1,1,1,0,0.0,1
62075,8,1,191.32,0,1,1,1,1,0,0,0.0,0
62076,1,3,395.22,1,0,1,0,1,1,0,0.0,1
62077,1,4,626.76,0,1,0,1,0,0,0,0.0,1
62078,2,1,142.7,1,0,1,0,1,0,0,0.0,1
62079,8,1,101.15,0,1,2,1,2,1,0,0.0,1
62080,1,5,806.22,1,1,1,1,0,1,0,0.0,1
62083,11,2,227.98,1,0,2,0,1,0,0,0.0,1
62084,3,0,29.99,0,1,1,1,1,1,0,0.0,1
62087,9,3,357.45,1,1,0,0,1,0,0,0.0,0
62089,5,0,37.18,1,0,1,1,2,0,0,0.0,1
62090,8,3,492.15,0,1,2,0,2,1,0,0.0,1
62092,10,3,397.06,0,1,2,0,2,0,0,0.0,1
62094,12,0,29.99,0,1,0,0,1,0,0,0.0,0
62095,12,2,252.59,0,1,2,0,2,0,0,0.0,1
62096,2,2,206.5,0,1,1,1,0,0,0,0.0,1
62097,1,2,219.25,0,1,1,0,1,0,0,0.0,0
62098,9,1,110.99,0,1,0,1,2,0,0,0.0,0
62100,5,0,29.99,1,0,1,0,1,0,0,0.0,0
62103,9,0,65.3,1,0,1,0,1,0,0,0.0,0
62105,10,1,110.67,0,1,1,0,2,0,0,0.0,1
62106,6,0,29.99,1,0,1,0,2,0,0,0.0,0
62108,9,1,150.62,0,1,1,1,2,0,0,0.0,0
62109,12,0,29.99,1,0,1,0,2,0,0,0.0,1
62110,1,0,29.99,0,1,2,0,2,1,0,0.0,1
62111,1,0,87.69,1,0,1,0,2,0,0,0.0,1
62112,12,2,269.35,0,1,1,0,2,1,0,0.0,1
62113,3,2,277.39,1,0,2,0,2,0,0,0.0,1
62116,9,1,170.72,0,1,2,0,2,0,0,0.0,0
62117,4,0,29.99,1,0,2,1,2,0,0,0.0,1
62118,9,2,214.18,1,0,2,0,2,0,0,0.0,0
62120,1,5,938.34,0,1,1,1,1,1,0,0.0,1
62122,12,0,79.15,0,1,1,0,2,0,0,0.0,0
62123,5,2,228.23,1,0,2,1,2,0,0,0.0,1
62124,3,3,412.44,1,0,2,0,1,1,0,0.0,1
62125,4,1,108.43,1,0,2,1,2,0,0,0.0,0
62126,7,0,42.86,1,0,1,0,2,0,0,0.0,1
62127,12,0,40.41,1,0,1,1,1,0,0,0.0,0
62129,1,3,362.3,1,1,2,0,1,0,0,0.0,0
62130,1,5,807.58,1,0,0,1,2,1,0,0.0,0
62131,3,1,125.82,1,0,2,1,2,0,0,0.0,1
62133,1,0,48.85,0,1,1,0,1,0,0,0.0,0
62134,10,1,108.54,0,1,2,0,2,0,0,0.0,0
62135,4,0,84.52,1,0,1,1,2,0,0,0.0,1
62136,12,0,77.47,0,1,0,0,1,0,0,0.0,0
62137,11,1,154.46,1,0,1,0,2,1,0,0.0,0
62138,10,1,177.75,1,0,2,0,1,0,0,0.0,1
62141,9,1,153.35,1,0,1,1,2,0,0,0.0,1
62142,2,3,411.1,0,1,0,0,0,1,0,0.0,1
62144,6,1,189.93,0,1,1,1,2,0,0,0.0,1
62145,8,2,273.93,0,1,0,1,2,1,0,0.0,1
62146,11,3,409.87,0,1,2,0,0,0,0,0.0,1
62147,10,0,29.99,0,1,1,0,2,0,0,0.0,0
62149,7,2,231.77,1,0,2,0,0,0,0,0.0,0
62151,5,0,64.28,1,0,2,0,2,0,0,0.0,0
62153,11,0,80.46,0,1,1,0,1,0,0,0.0,0
62155,12,0,42.65,0,1,2,0,1,0,0,0.0,1
62157,3,2,316.38,0,1,2,0,1,0,0,0.0,1
62158,10,0,51.88,0,1,2,1,1,0,0,0.0,1
62159,2,0,60.22,1,0,1,1,2,0,0,0.0,0
62161,8,0,34.1,1,0,1,1,1,0,0,0.0,1
62162,8,2,249.33,0,1,2,1,1,0,0,0.0,0
62163,1,1,136.59,1,0,2,1,2,0,0,0.0,1
62164,1,0,31.35,0,1,0,0,1,1,0,0.0,0
62165,5,1,194.52,1,0,2,1,1,0,0,0.0,1
62166,1,4,745.35,1,0,1,1,0,0,0,0.0,1
62167,5,3,403.82,1,1,1,1,1,0,0,0.0,0
62168,5,2,317.88,1,0,1,0,2,0,0,0.0,1
62169,9,1,110.72,0,1,2,0,2,0,0,0.0,0
62170,5,0,29.99,0,1,2,1,2,0,0,0.0,1
62171,9,1,178.98,1,0,1,0,1,0,0,0.0,0
62172,8,0,29.99,1,0,2,1,2,0,0,0.0,0
62174,1,0,88.81,0,1,1,0,2,0,0,0.0,1
62175,6,1,107.65,0,1,1,1,2,0,0,0.0,1
62176,4,0,58.21,1,0,1,0,2,0,0,0.0,0
62179,1,3,362.93,1,0,1,1,0,0,0,0.0,1
62181,4,4,746.79,1,1,2,1,0,0,0,0.0,0
62184,9,0,50.22,1,0,2,0,1,0,0,0.0,0
62185,12,0,48.6,0,1,2,1,2,0,0,0.0,1
62186,1,3,443.12,1,0,2,0,1,0,0,0.0,0
62187,3,4,502.1,1,1,0,1,1,1,0,0.0,0
62188,3,1,126.45,0,1,1,1,2,0,0,0.0,0
62189,1,3,362.28,0,1,2,0,1,0,0,0.0,1
62191,2,4,561.13,0,1,1,1,2,0,0,0.0,0
62192,12,1,145.51,0,1,1,0,2,0,0,0.0,1
62195,11,2,323.52,1,0,1,0,2,0,0,0.0,1
62200,3,0,29.99,1,0,0,1,2,1,0,0.0,0
62201,3,0,29.99,0,1,1,0,1,0,0,0.0,1
62204,12,1,107.16,0,1,2,0,1,1,0,0.0,1
62205,4,1,102.71,0,1,1,1,2,0,0,0.0,0
62207,1,0,42.04,1,0,0,0,1,0,0,0.0,1
62209,5,2,288.1,1,0,1,0,1,0,0,0.0,1
62210,1,0,56.65,0,1,1,1,2,1,0,0.0,0
62213,4,5,942.83,1,1,1,1,0,0,0,0.0,1
62214,8,1,194.31,1,0,2,0,1,0,0,0.0,1
62215,1,4,515.72,1,1,2,1,1,0,0,0.0,1
62219,1,0,50.51,0,1,1,1,2,0,0,0.0,0
62220,10,2,256.89,1,0,1,0,2,0,0,0.0,0
62221,1,2,283.76,1,1,0,1,2,1,0,0.0,1
62223,2,2,218.91,1,0,1,1,1,0,0,0.0,1
62225,5,3,380.6,0,1,0,0,1,0,0,0.0,1
62226,7,6,1067.79,1,1,1,1,2,0,0,0.0,0
62227,5,2,279.91,1,0,2,0,0,0,0,0.0,1
62228,6,0,74.22,1,0,2,1,2,0,0,0.0,0
62231,1,1,196.58,0,1,1,0,2,0,0,0.0,0
62232,10,0,46.06,0,1,1,0,2,0,0,0.0,1
62233,1,0,40.02,0,1,1,1,1,0,0,0.0,0
62234,4,1,110.43,1,0,0,0,2,0,0,0.0,1
62236,5,1,196.36,1,0,1,0,2,0,0,0.0,1
62237,10,4,671.11,1,1,2,1,1,0,0,0.0,1
62238,5,0,46.92,0,1,1,0,1,0,0,0.0,0
62239,2,2,257.05,0,1,1,0,2,0,0,0.0,0
62240,2,0,29.99,0,1,2,1,1,0,0,0.0,0
62241,8,2,331.73,1,0,1,0,0,0,0,0.0,1
62242,11,2,336.64,0,1,0,0,1,0,0,0.0,0
62243,8,0,43.67,0,1,1,0,2,1,0,0.0,0
62244,7,1,145.43,0,1,1,0,1,0,0,0.0,1
62245,3,4,504.14,0,1,2,1,0,0,0,0.0,1
62248,6,0,29.99,1,0,1,1,1,0,0,0.0,0
62249,2,4,533.32,1,0,0,1,2,0,0,0.0,0
62252,9,2,266.74,1,0,2,0,0,1,1,347.49,1
62254,3,0,75.59,0,1,1,0,1,0,0,0.0,1
62255,1,4,669.66,0,1,1,1,2,0,0,0.0,0
62257,3,1,120.26,0,1,1,1,1,1,0,0.0,1
62258,8,0,29.99,0,1,2,1,1,0,0,0.0,1
62261,10,1,132.44,0,1,1,1,2,0,0,0.0,0
62262,3,2,255.29,0,1,1,1,2,0,0,0.0,0
62263,9,0,56.33,0,1,2,0,2,0,0,0.0,0
62265,2,1,132.34,1,0,1,0,1,0,0,0.0,1
62266,1,4,602.33,1,1,1,1,1,1,0,0.0,0
62268,4,2,255.96,0,1,1,0,2,0,0,0.0,0
62269,7,1,180.08,1,0,0,1,1,0,0,0.0,0
62270,4,3,423.91,0,1,0,0,0,1,0,0.0,1
62271,10,3,467.43,0,1,2,0,0,0,0,0.0,0
62272,7,0,29.99,0,1,1,1,2,0,0,0.0,1
62273,2,3,352.85,0,1,1,1,2,0,0,0.0,1
62274,4,3,366.87,0,1,1,1,0,0,0,0.0,0
62275,7,1,152.21,1,0,0,0,1,0,0,0.0,1
62276,8,0,29.99,1,0,1,1,1,0,0,0.0,1
62277,12,0,83.09,1,0,2,0,1,0,0,0.0,1
62278,2,0,29.99,0,1,2,1,2,0,0,0.0,1
62279,1,1,108.4,1,0,2,0,1,0,0,0.0,0
62280,6,0,29.99,1,0,2,1,2,0,0,0.0,1
62281,7,0,29.99,1,0,1,1,1,0,0,0.0,1
62282,10,0,40.9,0,1,2,0,2,0,0,0.0,0
62283,1,4,507.14,1,0,2,1,0,0,0,0.0,1
62284,4,3,358.92,0,1,2,1,2,0,0,0.0,1
62285,2,2,321.82,0,1,2,0,2,0,0,0.0,1
62286,6,1,132.59,1,0,2,0,2,0,0,0.0,1
62287,11,0,29.99,1,0,1,0,1,0,0,0.0,0
62288,3,4,503.69,0,1,1,1,0,0,0,0.0,1
62289,1,1,130.98,1,0,0,1,1,0,0,0.0,1
62290,6,1,102.13,0,1,2,1,2,0,0,0.0,1
62292,10,0,60.98,0,1,1,0,2,0,0,0.0,1
62293,3,3,441.84,1,0,1,1,0,0,0,0.0,0
62297,3,2,326.59,1,0,0,0,1,1,0,0.0,1
62298,10,1,153.89,0,1,2,0,1,0,0,0.0,1
62300,7,1,161.88,1,0,1,0,1,1,0,0.0,0
62302,10,0,51.24,1,0,1,0,2,0,0,0.0,0
62303,11,0,67.7,0,1,1,1,1,0,0,0.0,0
62304,10,1,121.45,1,0,0,1,2,0,0,0.0,0
62309,12,4,540.25,0,1,2,1,1,0,0,0.0,0
62310,8,0,71.31,0,1,2,1,2,0,0,0.0,1
62311,10,0,67.74,0,1,2,0,1,0,0,0.0,1
62313,4,1,144.34,1,0,1,0,2,0,0,0.0,0
62314,5,1,112.05,0,1,0,1,1,0,0,0.0,0
62315,10,2,338.08,1,1,0,1,2,0,0,0.0,1
62317,2,0,54.94,1,0,1,0,1,0,0,0.0,1
62318,11,2,316.04,0,1,2,0,2,0,0,0.0,0
62319,4,6,1143.66,1,0,2,1,1,0,0,0.0,0
62320,3,0,29.99,1,0,2,0,1,0,0,0.0,1
62321,12,0,84.34,1,0,1,0,1,0,0,0.0,1
62322,5,0,76.57,1,0,1,1,1,0,0,0.0,0
62323,11,0,29.99,0,1,1,0,1,0,0,0.0,1
62325,10,4,634.17,0,1,1,1,1,0,0,0.0,0
62326,2,0,33.76,1,0,1,0,2,0,0,0.0,0
62327,1,0,48.19,1,0,1,0,2,0,0,0.0,1
62328,2,0,29.99,0,1,0,1,1,0,0,0.0,0
62330,3,2,336.93,1,1,2,0,0,1,0,0.0,1
62333,5,1,145.08,0,1,2,1,1,0,0,0.0,1
62334,7,1,160.18,1,0,1,0,2,0,0,0.0,0
62335,5,4,597.6,1,1,2,1,2,0,0,0.0,0
62337,8,1,143.2,0,1,2,1,2,0,0,0.0,0
62338,10,1,179.24,1,0,1,1,2,0,0,0.0,1
62339,3,0,93.28,0,1,2,0,2,0,0,0.0,1
62340,4,3,421.05,1,1,1,0,2,0,0,0.0,0
62341,10,3,403.51,1,0,2,0,2,0,0,0.0,0
62343,11,0,53.32,1,0,1,0,2,0,0,0.0,1
62344,12,0,29.99,1,0,2,1,2,0,0,0.0,1
62347,7,2,217.07,1,0,2,0,2,0,0,0.0,0
62348,8,3,472.32,1,1,0,0,0,0,0,0.0,0
62349,4,4,740.62,1,1,2,1,0,0,0,0.0,0
62350,10,0,31.1,0,1,0,1,2,0,0,0.0,1
62353,2,1,136.51,0,1,1,1,1,0,0,0.0,1
62354,1,5,948.48,1,1,0,1,1,1,0,0.0,0
62355,4,2,320.4,1,1,2,1,1,0,0,0.0,0
62356,5,0,71.99,1,0,2,1,2,0,0,0.0,0
62357,9,0,54.31,1,0,1,0,2,0,0,0.0,0
62358,11,1,103.1,1,0,0,0,1,0,0,0.0,1
62359,2,1,146.63,0,1,1,0,1,0,0,0.0,1
62361,10,1,124.32,0,1,0,0,2,0,0,0.0,0
62363,4,3,406.96,0,1,2,0,0,0,0,0.0,1
62366,2,3,438.9,1,0,1,1,2,1,0,0.0,0
62367,1,1,126.52,1,0,0,0,1,0,0,0.0,0
62370,10,1,125.01,1,0,2,0,1,0,0,0.0,1
62371,5,0,88.45,0,1,1,0,1,0,0,0.0,1
62372,2,0,45.07,1,0,0,1,1,0,0,0.0,0
62373,4,2,239.93,0,1,2,0,1,0,0,0.0,0
62376,1,0,75.68,0,1,1,1,1,1,0,0.0,0
62377,1,3,414.68,1,0,1,0,1,0,0,0.0,1
62379,3,0,72.81,1,0,1,0,2,0,0,0.0,1
62382,7,0,29.99,1,0,0,0,1,0,0,0.0,1
62384,11,3,379.9,1,0,2,0,1,0,0,0.0,0
62387,5,2,217.41,0,1,2,1,1,0,0,0.0,0
62389,10,2,247.28,0,1,0,0,0,0,0,0.0,1
62390,6,1,135.12,0,1,1,0,1,0,0,0.0,1
62392,8,1,123.83,1,0,1,0,2,1,0,0.0,0
62393,4,5,919.07,1,1,2,1,0,1,0,0.0,1
62394,6,2,322.57,0,1,1,0,1,0,0,0.0,0
62395,4,0,98.32,1,0,1,0,1,0,0,0.0,1
62396,7,0,63.93,1,0,2,0,2,0,0,0.0,0
62397,2,5,886.51,0,1,2,1,1,0,0,0.0,0
62400,1,2,308.04,1,0,1,0,0,0,0,0.0,0
62401,11,2,270.84,0,1,1,0,1,0,0,0.0,1
62402,7,3,464.13,1,0,1,1,0,0,0,0.0,0
62404,10,0,68.28,1,0,1,0,2,0,0,0.0,0
62406,10,3,483.3,1,1,2,0,2,0,0,0.0,1
62407,3,1,172.59,0,1,1,0,2,0,0,0.0,1
62408,9,0,49.14,1,0,2,1,1,0,0,0.0,0
62409,1,5,762.05,1,0,1,1,2,0,0,0.0,0
62411,2,0,29.99,0,1,1,1,2,0,0,0.0,1
62412,3,4,586.97,1,0,2,1,2,0,0,0.0,1
62414,3,5,762.14,1,0,2,1,0,1,0,0.0,0
62417,11,1,183.58,1,0,2,1,2,1,0,0.0,1
62419,6,1,179.01,1,0,2,0,1,1,1,230.46,1
62420,1,0,98.53,1,0,1,1,1,0,0,0.0,0
62421,3,1,133.03,0,1,1,1,1,0,0,0.0,0
62422,2,3,367.73,0,1,1,1,0,0,0,0.0,1
62425,1,1,102.23,0,1,1,0,2,0,0,0.0,0
62426,11,4,629.59,1,0,2,1,0,0,0,0.0,0
62427,1,0,62.09,1,0,1,1,1,0,0,0.0,1
62428,11,1,157.62,1,0,0,0,2,0,0,0.0,1
62429,4,2,206.12,0,1,1,0,2,0,0,0.0,1
62430,11,4,711.48,1,0,1,1,0,0,0,0.0,0
62432,9,2,215.03,1,0,1,0,2,0,0,0.0,0
62433,3,0,97.79,0,1,2,1,1,0,0,0.0,1
62435,4,1,172.88,0,1,2,1,2,0,0,0.0,0
62436,10,2,214.04,1,0,2,1,1,0,0,0.0,0
62437,1,6,1138.56,1,1,0,1,0,0,0,0.0,1
62438,9,2,336.95,0,1,2,0,0,0,0,0.0,0
62439,5,1,199.01,0,1,0,0,2,0,0,0.0,0
62442,3,3,484.15,0,1,2,0,1,0,0,0.0,1
62443,2,0,78.8,0,1,1,1,1,0,0,0.0,1
62445,7,2,229.55,0,1,2,0,0,0,0,0.0,0
62446,6,0,29.99,0,1,1,1,2,0,0,0.0,1
62447,4,3,415.16,1,1,1,1,1,1,0,0.0,1
62448,1,3,350.87,1,1,1,0,1,0,0,0.0,0
62450,4,0,59.19,1,0,1,0,1,0,0,0.0,0
62451,10,1,163.28,1,0,1,0,1,0,0,0.0,0
62457,1,3,448.39,0,1,2,1,0,0,0,0.0,0
62462,9,0,33.08,0,1,2,0,2,0,0,0.0,0
62463,4,1,169.27,0,1,2,1,2,0,0,0.0,0
62464,1,4,553.59,1,0,2,1,2,1,0,0.0,0
62466,7,0,29.99,1,0,2,0,1,0,0,0.0,0
62467,9,2,257.45,0,1,2,0,2,0,0,0.0,1
62469,4,2,315.1,0,1,1,0,1,0,0,0.0,0
62470,11,3,423.36,1,0,1,0,1,0,0,0.0,0
62473,11,1,161.4,1,0,2,0,1,0,0,0.0,0
62474,4,2,284.92,0,1,2,0,1,0,0,0.0,1
62478,11,1,144.12,1,0,2,1,1,0,0,0.0,1
62479,9,4,557.08,0,1,0,1,1,0,0,0.0,0
62480,3,1,198.1,0,1,2,0,2,0,0,0.0,0
62481,5,0,83.4,0,1,2,0,1,0,0,0.0,0
62482,4,4,576.66,1,0,2,1,1,0,0,0.0,0
62483,7,1,101.78,1,0,1,0,1,0,0,0.0,0
62484,1,1,161.05,1,0,2,0,2,0,0,0.0,1
62485,10,1,175.79,0,1,1,0,2,0,0,0.0,1
62486,8,0,29.99,1,0,2,0,1,1,0,0.0,1
62488,11,2,273.53,0,1,0,0,2,0,0,0.0,1
62489,7,0,29.99,1,0,2,0,2,0,0,0.0,0
62490,1,4,744.74,1,1,2,1,1,0,0,0.0,0
62491,9,1,142.63,1,0,2,1,1,0,0,0.0,0
62492,1,0,55.71,0,1,2,0,2,0,0,0.0,0
62493,4,0,29.99,0,1,1,1,1,0,0,0.0,1
62495,7,0,67.21,0,1,1,0,2,0,0,0.0,1
62497,9,1,148.61,1,0,0,1,1,0,0,0.0,0
62501,9,1,153.11,0,1,1,0,1,0,0,0.0,1
62502,8,0,36.97,0,1,1,1,2,0,0,0.0,0
62504,5,0,76.41,0,1,2,1,2,0,0,0.0,0
62505,3,0,98.21,0,1,2,0,1,0,0,0.0,0
62507,1,3,351.73,0,1,0,1,1,0,0,0.0,1
62508,2,1,123.13,1,0,2,1,2,0,0,0.0,1
62510,5,0,81.02,1,0,1,0,1,0,0,0.0,0
62513,11,0,29.99,1,0,1,1,1,0,0,0.0,1
62514,2,0,68.82,1,0,1,0,2,0,0,0.0,0
62515,4,3,463.26,0,1,2,0,2,1,0,0.0,0
62517,3,1,139.6,1,0,0,1,2,0,0,0.0,1
62519,6,3,478.39,1,0,1,0,0,0,0,0.0,1
62521,4,2,252.22,1,0,1,0,2,0,0,0.0,0
62522,8,1,135.01,1,0,1,1,2,0,0,0.0,0
62524,9,0,46.84,1,0,1,1,1,0,0,0.0,1
62526,1,5,833.79,1,1,2,1,2,0,0,0.0,0
62527,2,1,153.94,0,1,2,0,1,0,0,0.0,0
62528,8,1,146.86,0,1,1,1,1,0,0,0.0,1
62529,10,0,72.16,1,0,2,1,1,0,0,0.0,0
62531,2,0,72.86,1,0,2,1,1,0,0,0.0,0
62532,9,2,273.42,1,1,2,0,2,0,0,0.0,0
62533,1,4,535.32,1,0,2,1,0,0,0,0.0,1
62534,5,1,135.48,1,0,1,1,2,0,0,0.0,1
62535,3,0,91.42,0,1,1,1,2,0,0,0.0,0
62538,10,0,77.91,0,1,1,0,2,0,0,0.0,1
62539,6,4,510.81,0,1,2,1,0,0,0,0.0,0
62540,1,0,92.89,0,1,1,1,1,1,0,0.0,0
62542,1,6,1121.22,1,1,2,1,0,0,0,0.0,1
62543,10,0,74.14,1,0,2,1,2,0,0,0.0,1
62546,5,2,298.85,0,1,0,0,1,0,0,0.0,0
62547,4,3,371.5,0,1,1,1,1,1,0,0.0,1
62548,9,0,29.99,1,0,2,1,1,0,0,0.0,0
62549,3,2,294.76,0,1,0,0,2,0,0,0.0,0
62550,9,2,270.61,1,1,1,0,1,0,0,0.0,0
62551,2,4,559.63,1,0,2,1,0,0,0,0.0,0
62553,1,0,29.99,0,1,1,0,1,0,0,0.0,1
62556,5,4,623.74,0,1,1,1,1,0,0,0.0,1
62558,3,0,94.22,1,0,2,0,1,0,0,0.0,1
62559,11,5,863.64,1,0,1,1,0,0,0,0.0,0
62562,5,2,289.18,1,0,2,1,1,0,0,0.0,0
62563,10,0,29.99,0,1,2,0,1,0,0,0.0,0
62567,10,0,67.7,1,0,1,1,2,0,0,0.0,0
62568,6,0,75.48,0,1,2,0,2,0,0,0.0,1
62569,3,0,91.19,1,0,1,1,1,0,0,0.0,0
62570,3,2,276.21,0,1,2,0,1,0,0,0.0,1
62572,3,5,795.06,0,1,1,1,0,1,0,0.0,0
62573,7,2,205.26,1,1,1,1,2,0,0,0.0,1
62574,8,0,88.5,0,1,1,0,1,0,0,0.0,1
62575,6,1,142.63,1,0,1,1,1,0,0,0.0,0
62577,1,1,187.98,1,0,1,0,2,0,0,0.0,1
62578,3,0,92.07,1,0,1,0,1,0,0,0.0,0
62579,2,4,639.69,1,1,2,1,2,1,0,0.0,0
62581,5,2,293.41,1,0,2,1,1,0,0,0.0,1
62582,10,0,79.06,1,0,1,1,1,0,0,0.0,0
62585,1,1,152.37,0,1,2,0,2,0,0,0.0,0
62588,6,4,645.45,0,1,1,1,2,0,0,0.0,1
62589,7,2,271.1,1,0,1,1,2,0,0,0.0,1
62590,6,2,272.95,1,0,2,0,0,0,0,0.0,1
62591,6,1,145.62,1,0,2,0,2,0,0,0.0,0
62592,2,1,157.14,0,1,2,0,2,0,0,0.0,0
62598,3,1,193.46,1,0,2,1,1,0,0,0.0,0
62601,11,0,68.75,0,1,0,1,1,0,0,0.0,0
62603,8,0,83.48,0,1,1,0,2,1,0,0.0,1
62605,3,1,109.65,1,0,0,1,2,0,0,0.0,1
62606,3,3,380.96,1,0,1,0,1,0,0,0.0,1
62608,1,2,296.52,1,0,1,0,0,0,0,0.0,0
62609,10,0,29.99,0,1,2,1,2,0,0,0.0,0
62611,9,0,29.99,0,1,2,0,2,0,0,0.0,0
62612,8,3,384.65,1,1,2,0,1,0,0,0.0,1
62614,2,2,260.24,0,1,2,1,2,0,0,0.0,0
